exam_subject_id,program_year_id,year,subject_slot,subject_id,subject_name_raw,subject_name_std,score_max,exam_duration_minutes,exam_method,source_id,source_locator
EXAM-c9e26811-d16b-57fd-a489-f9a61075743c,PY-db7e9bd8-c8f9-53e8-82d9-50b849f6897b,2025,professional_2,SUBJ-f99652b4-233b-513d-bfb1-921b9a24c570,旅游与酒店管理,旅游与酒店管理,150,,笔试,SRC-HFNU-2025-ZC,"{""asset_id"":""ASSET-HFNU-2025-ZC-PDF"",""page"":11,""row_key"":""商务英语"",""section"":""考试科目""}"
EXAM-d0cdee00-3148-5e26-8986-d4e58ed69859,PY-db7e9bd8-c8f9-53e8-82d9-50b849f6897b,2025,public_1,SUBJ-d88b6f0d-ab2d-511e-bbc2-2ff6a8d9b607,大学语文,大学语文,150,120,笔试,SRC-HFNU-2025-ZC,"{""asset_id"":""ASSET-HFNU-2025-ZC-PDF"",""page"":11,""row_key"":""商务英语"",""section"":""考试科目""}"
EXAM-78f71748-053e-5588-8dbe-35ba5211a259,PY-db7e9bd8-c8f9-53e8-82d9-50b849f6897b,2025,public_2,SUBJ-519af401-8795-53ed-8ca6-c732ca62949c,英语,英语,150,90,笔试,SRC-HFNU-2025-ZC,"{""asset_id"":""ASSET-HFNU-2025-ZC-PDF"",""page"":11,""row_key"":""商务英语"",""section"":""考试科目""}"
EXAM-f536e683-0015-59dd-a935-507bce6fdf4f,PY-ecc9e3b1-60b6-5dc5-9ff3-533e80878b24,2025,professional_1,SUBJ-02b2bcf6-0a2f-557b-a16f-927e9b10fb56,教育学,教育学,150,,笔试,SRC-HFNU-2025-ZC,"{""asset_id"":""ASSET-HFNU-2025-ZC-PDF"",""page"":11,""row_key"":""学前教育"",""section"":""考试科目""}"
EXAM-2b398728-3012-5275-a874-01552e12bccf,PY-ecc9e3b1-60b6-5dc5-9ff3-533e80878b24,2025,professional_2,SUBJ-ce62e9a7-e2d2-5f09-b201-6cffb1f9685f,心理学,心理学,150,,笔试,SRC-HFNU-2025-ZC,"{""asset_id"":""ASSET-HFNU-2025-ZC-PDF"",""page"":11,""row_key"":""学前教育"",""section"":""考试科目""}"
EXAM-b80d9385-b523-5465-8400-046d84036356,PY-ecc9e3b1-60b6-5dc5-9ff3-533e80878b24,2025,public_1,SUBJ-d88b6f0d-ab2d-511e-bbc2-2ff6a8d9b607,大学语文,大学语文,150,120,笔试,SRC-HFNU-2025-ZC,"{""asset_id"":""ASSET-HFNU-2025-ZC-PDF"",""page"":11,""row_key"":""学前教育"",""section"":""考试科目""}"
EXAM-39b91c47-78e5-5dc6-804f-9717968570fe,PY-ecc9e3b1-60b6-5dc5-9ff3-533e80878b24,2025,public_2,SUBJ-519af401-8795-53ed-8ca6-c732ca62949c,英语,英语,150,90,笔试,SRC-HFNU-2025-ZC,"{""asset_id"":""ASSET-HFNU-2025-ZC-PDF"",""page"":11,""row_key"":""学前教育"",""section"":""考试科目""}"
EXAM-359e0594-1c8d-5159-944a-e5c5ed5b2a03,PY-3a39de0e-93d9-5376-9e84-d126745d67a9,2025,professional_1,SUBJ-02b2bcf6-0a2f-557b-a16f-927e9b10fb56,教育学,教育学,150,,笔试,SRC-HFNU-2025-ZC,"{""asset_id"":""ASSET-HFNU-2025-ZC-PDF"",""page"":11,""row_key"":""小学教育"",""section"":""考试科目""}"
EXAM-9e7f1a68-3de3-5259-b6e1-5a55a847fa26,PY-3a39de0e-93d9-5376-9e84-d126745d67a9,2025,professional_2,SUBJ-ce62e9a7-e2d2-5f09-b201-6cffb1f9685f,心理学,心理学,150,,笔试,SRC-HFNU-2025-ZC,"{""asset_id"":""ASSET-HFNU-2025-ZC-PDF"",""page"":11,""row_key"":""小学教育"",""section"":""考试科目""}"
EXAM-29c5981b-d5a2-5753-b037-974f8dfe3461,PY-3a39de0e-93d9-5376-9e84-d126745d67a9,2025,public_1,SUBJ-d88b6f0d-ab2d-511e-bbc2-2ff6a8d9b607,大学语文,大学语文,150,120,笔试,SRC-HFNU-2025-ZC,"{""asset_id"":""ASSET-HFNU-2025-ZC-PDF"",""page"":11,""row_key"":""小学教育"",""section"":""考试科目""}"
EXAM-60aa2761-bf3a-572f-80ed-4a47ec78357f,PY-3a39de0e-93d9-5376-9e84-d126745d67a9,2025,public_2,SUBJ-519af401-8795-53ed-8ca6-c732ca62949c,英语,英语,150,90,笔试,SRC-HFNU-2025-ZC,"{""asset_id"":""ASSET-HFNU-2025-ZC-PDF"",""page"":11,""row_key"":""小学教育"",""section"":""考试科目""}"
EXAM-136e590d-4663-545d-a270-42e813567582,PY-c9b1de1d-1ce8-57a1-8bee-7eb6708ea2d0,2025,professional_1,SUBJ-225d4839-edc0-58f4-a894-f24182a6ca56,管理学原理,管理学原理,150,,笔试,SRC-HFNU-2025-ZC,"{""asset_id"":""ASSET-HFNU-2025-ZC-PDF"",""page"":11,""row_key"":""市场营销"",""section"":""考试科目""}"
EXAM-33a459a7-1bd8-51d4-8824-1b2da93e7f2f,PY-c9b1de1d-1ce8-57a1-8bee-7eb6708ea2d0,2025,professional_2,SUBJ-be5405f8-d905-514f-8b29-cc10f36c78ef,会计学原理,会计学原理,150,,笔试,SRC-HFNU-2025-ZC,"{""asset_id"":""ASSET-HFNU-2025-ZC-PDF"",""page"":11,""row_key"":""市场营销"",""section"":""考试科目""}"
EXAM-3aaf366c-4ab0-5b3a-b01a-a8f31314358a,PY-c9b1de1d-1ce8-57a1-8bee-7eb6708ea2d0,2025,public_1,SUBJ-d88b6f0d-ab2d-511e-bbc2-2ff6a8d9b607,大学语文,大学语文,150,120,笔试,SRC-HFNU-2025-ZC,"{""asset_id"":""ASSET-HFNU-2025-ZC-PDF"",""page"":11,""row_key"":""市场营销"",""section"":""考试科目""}"
EXAM-19768486-39a6-559a-8604-987e071f8542,PY-c9b1de1d-1ce8-57a1-8bee-7eb6708ea2d0,2025,public_2,SUBJ-519af401-8795-53ed-8ca6-c732ca62949c,英语,英语,150,90,笔试,SRC-HFNU-2025-ZC,"{""asset_id"":""ASSET-HFNU-2025-ZC-PDF"",""page"":11,""row_key"":""市场营销"",""section"":""考试科目""}"
EXAM-45fcc299-b3bd-58fe-92b7-28d2b60debc6,PY-6e7077e9-1f2b-5395-a3da-163433fa29e8,2025,professional_1,SUBJ-1187ecff-f02c-5290-8d46-b7a9749ff165,C语言程序设计,C语言程序设计,150,,笔试,SRC-HFNU-2025-ZC,"{""asset_id"":""ASSET-HFNU-2025-ZC-PDF"",""page"":11,""row_key"":""数据科学与大数据技术"",""section"":""考试科目""}"
EXAM-c1c46968-bf24-51be-a795-30dd6e42bd42,PY-6e7077e9-1f2b-5395-a3da-163433fa29e8,2025,professional_2,SUBJ-ee125cd5-c186-5634-a89b-cfb306ee74c3,数据结构,数据结构,150,,笔试,SRC-HFNU-2025-ZC,"{""asset_id"":""ASSET-HFNU-2025-ZC-PDF"",""page"":11,""row_key"":""数据科学与大数据技术"",""section"":""考试科目""}"
EXAM-eb7eee5f-76a8-5d95-89e9-e2df764c270b,PY-6e7077e9-1f2b-5395-a3da-163433fa29e8,2025,public_1,SUBJ-c1afee7c-2c8b-5b96-8fd0-29904b52131b,高等数学,高等数学,150,120,笔试,SRC-HFNU-2025-ZC,"{""asset_id"":""ASSET-HFNU-2025-ZC-PDF"",""page"":11,""row_key"":""数据科学与大数据技术"",""section"":""考试科目""}"
EXAM-3a0fc4d0-96fe-5c67-b354-627828c47680,PY-6e7077e9-1f2b-5395-a3da-163433fa29e8,2025,public_2,SUBJ-519af401-8795-53ed-8ca6-c732ca62949c,英语,英语,150,90,笔试,SRC-HFNU-2025-ZC,"{""asset_id"":""ASSET-HFNU-2025-ZC-PDF"",""page"":11,""row_key"":""数据科学与大数据技术"",""section"":""考试科目""}"
EXAM-30665f82-29c6-5f41-9307-a7bfe5e76952,PY-7a968034-5eeb-5042-aef7-056e0711e7e5,2025,professional_1,SUBJ-dedd1bdc-f56a-52b9-8be2-d3449d5338a1,无机化学,无机化学,150,,笔试,SRC-HFNU-2025-ZC,"{""asset_id"":""ASSET-HFNU-2025-ZC-PDF"",""page"":11,""row_key"":""新能源材料与器件"",""section"":""考试科目""}"
EXAM-cb44a910-2dc1-5c20-9377-84e1e92b1675,PY-7a968034-5eeb-5042-aef7-056e0711e7e5,2025,professional_2,SUBJ-4c8d96e4-aca9-5a2b-9627-a8413f8122de,大学物理,大学物理,150,,笔试,SRC-HFNU-2025-ZC,"{""asset_id"":""ASSET-HFNU-2025-ZC-PDF"",""page"":11,""row_key"":""新能源材料与器件"",""section"":""考试科目""}"
EXAM-e710b46e-07ac-59d1-b69c-bcfe962668a1,PY-7a968034-5eeb-5042-aef7-056e0711e7e5,2025,public_1,SUBJ-c1afee7c-2c8b-5b96-8fd0-29904b52131b,高等数学,高等数学,150,120,笔试,SRC-HFNU-2025-ZC,"{""asset_id"":""ASSET-HFNU-2025-ZC-PDF"",""page"":11,""row_key"":""新能源材料与器件"",""section"":""考试科目""}"
EXAM-b93ed1b8-4f79-5f48-8a20-a83dab58f429,PY-7a968034-5eeb-5042-aef7-056e0711e7e5,2025,public_2,SUBJ-519af401-8795-53ed-8ca6-c732ca62949c,英语,英语,150,90,笔试,SRC-HFNU-2025-ZC,"{""asset_id"":""ASSET-HFNU-2025-ZC-PDF"",""page"":11,""row_key"":""新能源材料与器件"",""section"":""考试科目""}"
EXAM-d263ee06-8791-59fc-a94c-19ee6ae7d918,PY-fd171dae-68a8-5ede-ac54-96b4ca9d7bbd,2025,professional_1,SUBJ-88d1b877-d7e1-5b43-8383-45ccafde7590,人物速写,人物速写,150,,笔试,SRC-HFNU-2025-ZC,"{""asset_id"":""ASSET-HFNU-2025-ZC-PDF"",""page"":11,""row_key"":""服装与服饰设计"",""section"":""考试科目""}"
EXAM-af00498a-cc17-58ee-b0b0-17da0c28dac6,PY-fd171dae-68a8-5ede-ac54-96b4ca9d7bbd,2025,professional_2,SUBJ-01918fe9-ba7a-5bb6-81c1-08ef3a02dec6,插画设计,插画设计,150,,笔试,SRC-HFNU-2025-ZC,"{""asset_id"":""ASSET-HFNU-2025-ZC-PDF"",""page"":11,""row_key"":""服装与服饰设计"",""section"":""考试科目""}"
EXAM-1a46e7a7-71e3-5bdb-b170-42f2066bb85a,PY-fd171dae-68a8-5ede-ac54-96b4ca9d7bbd,2025,public_1,SUBJ-d88b6f0d-ab2d-511e-bbc2-2ff6a8d9b607,大学语文,大学语文,150,120,笔试,SRC-HFNU-2025-ZC,"{""asset_id"":""ASSET-HFNU-2025-ZC-PDF"",""page"":11,""row_key"":""服装与服饰设计"",""section"":""考试科目""}"
EXAM-97bafcc7-ee5c-52b1-8562-7702acf3910a,PY-fd171dae-68a8-5ede-ac54-96b4ca9d7bbd,2025,public_2,SUBJ-519af401-8795-53ed-8ca6-c732ca62949c,英语,英语,150,90,笔试,SRC-HFNU-2025-ZC,"{""asset_id"":""ASSET-HFNU-2025-ZC-PDF"",""page"":11,""row_key"":""服装与服饰设计"",""section"":""考试科目""}"
EXAM-2014723d-ef00-5506-97ad-9c1e0a9043a8,PY-b1bb3b4d-f0ad-5ca6-b6da-6c1f7b1ba18d,2025,professional_1,SUBJ-1c3ae097-7035-5332-8158-78a17463b465,建筑速写,建筑速写,150,,笔试,SRC-HFNU-2025-ZC,"{""asset_id"":""ASSET-HFNU-2025-ZC-PDF"",""page"":11,""row_key"":""环境设计"",""section"":""考试科目""}"
EXAM-91a8b04c-b39b-5f2c-b404-0df524102dad,PY-b1bb3b4d-f0ad-5ca6-b6da-6c1f7b1ba18d,2025,professional_2,SUBJ-79f29a13-1d52-50f7-b94f-a4a47fddc19b,室内设计表现,室内设计表现,150,,笔试,SRC-HFNU-2025-ZC,"{""asset_id"":""ASSET-HFNU-2025-ZC-PDF"",""page"":11,""row_key"":""环境设计"",""section"":""考试科目""}"
EXAM-d9f80f90-828b-516f-9f3b-5487b595d696,PY-b1bb3b4d-f0ad-5ca6-b6da-6c1f7b1ba18d,2025,public_1,SUBJ-d88b6f0d-ab2d-511e-bbc2-2ff6a8d9b607,大学语文,大学语文,150,120,笔试,SRC-HFNU-2025-ZC,"{""asset_id"":""ASSET-HFNU-2025-ZC-PDF"",""page"":11,""row_key"":""环境设计"",""section"":""考试科目""}"
EXAM-29cc70da-b892-5e5b-8f64-7326edc3d3ca,PY-b1bb3b4d-f0ad-5ca6-b6da-6c1f7b1ba18d,2025,public_2,SUBJ-519af401-8795-53ed-8ca6-c732ca62949c,英语,英语,150,90,笔试,SRC-HFNU-2025-ZC,"{""asset_id"":""ASSET-HFNU-2025-ZC-PDF"",""page"":11,""row_key"":""环境设计"",""section"":""考试科目""}"
EXAM-3ab4526b-1674-539a-a7b5-8525373a6828,PY-b7c7f69a-06d9-5e7c-a417-8fd3b0b85b36,2025,professional_1,SUBJ-512487a4-1606-5a3e-bbb4-aaa0090673b5,生物化学,生物化学,150,,笔试,SRC-HFNU-2025-ZC,"{""asset_id"":""ASSET-HFNU-2025-ZC-PDF"",""page"":11,""row_key"":""生物制药"",""section"":""考试科目""}"
EXAM-ee8ad1c5-4733-53a5-80b1-1a0b75e78383,PY-b7c7f69a-06d9-5e7c-a417-8fd3b0b85b36,2025,professional_2,SUBJ-e954d6b6-e336-5243-997a-401c8e1fec54,微生物学,微生物学,150,,笔试,SRC-HFNU-2025-ZC,"{""asset_id"":""ASSET-HFNU-2025-ZC-PDF"",""page"":11,""row_key"":""生物制药"",""section"":""考试科目""}"
EXAM-2e7217f6-996d-5906-b291-62d88bfda2cf,PY-b7c7f69a-06d9-5e7c-a417-8fd3b0b85b36,2025,public_1,SUBJ-c1afee7c-2c8b-5b96-8fd0-29904b52131b,高等数学,高等数学,150,120,笔试,SRC-HFNU-2025-ZC,"{""asset_id"":""ASSET-HFNU-2025-ZC-PDF"",""page"":11,""row_key"":""生物制药"",""section"":""考试科目""}"
EXAM-e4771b6f-464d-5bea-a30b-b6fca70fd5f9,PY-b7c7f69a-06d9-5e7c-a417-8fd3b0b85b36,2025,public_2,SUBJ-519af401-8795-53ed-8ca6-c732ca62949c,英语,英语,150,90,笔试,SRC-HFNU-2025-ZC,"{""asset_id"":""ASSET-HFNU-2025-ZC-PDF"",""page"":11,""row_key"":""生物制药"",""section"":""考试科目""}"
EXAM-d0603bdd-c209-5369-9131-c15abeda3185,PY-8f722ade-092f-590b-8634-064fa7db4652,2025,professional_1,SUBJ-17c29bcb-031b-5886-9ae6-dbda71e015ef,电路分析基础,电路分析基础,150,,笔试,SRC-HFNU-2025-ZC,"{""asset_id"":""ASSET-HFNU-2025-ZC-PDF"",""page"":11,""row_key"":""电子信息工程"",""section"":""考试科目""}"
EXAM-377b54fb-4847-5257-ab7a-a78e98595828,PY-8f722ade-092f-590b-8634-064fa7db4652,2025,professional_2,SUBJ-0210da2c-c125-5f19-9416-37fce69429c7,数字电子技术基础,数字电子技术基础,150,,笔试,SRC-HFNU-2025-ZC,"{""asset_id"":""ASSET-HFNU-2025-ZC-PDF"",""page"":11,""row_key"":""电子信息工程"",""section"":""考试科目""}"
EXAM-9ac0d924-071c-536e-b455-0d825504e13e,PY-8f722ade-092f-590b-8634-064fa7db4652,2025,public_1,SUBJ-c1afee7c-2c8b-5b96-8fd0-29904b52131b,高等数学,高等数学,150,120,笔试,SRC-HFNU-2025-ZC,"{""asset_id"":""ASSET-HFNU-2025-ZC-PDF"",""page"":11,""row_key"":""电子信息工程"",""section"":""考试科目""}"
EXAM-c37ea6ee-9a6e-5349-8bcd-e7b7be017570,PY-8f722ade-092f-590b-8634-064fa7db4652,2025,public_2,SUBJ-519af401-8795-53ed-8ca6-c732ca62949c,英语,英语,150,90,笔试,SRC-HFNU-2025-ZC,"{""asset_id"":""ASSET-HFNU-2025-ZC-PDF"",""page"":11,""row_key"":""电子信息工程"",""section"":""考试科目""}"
EXAM-9b50ac73-2178-56b9-b147-d563e17b78f0,PY-691b9e36-b4db-5629-a017-fb962d553e16,2025,professional_1,SUBJ-17c29bcb-031b-5886-9ae6-dbda71e015ef,电路分析基础,电路分析基础,150,,笔试,SRC-HFNU-2025-ZC,"{""asset_id"":""ASSET-HFNU-2025-ZC-PDF"",""page"":11,""row_key"":""电气工程及其自动化"",""section"":""考试科目""}"
EXAM-29d38a55-ac4c-5eb1-aba5-142138a3ae67,PY-691b9e36-b4db-5629-a017-fb962d553e16,2025,professional_2,SUBJ-0210da2c-c125-5f19-9416-37fce69429c7,数字电子技术基础,数字电子技术基础,150,,笔试,SRC-HFNU-2025-ZC,"{""asset_id"":""ASSET-HFNU-2025-ZC-PDF"",""page"":11,""row_key"":""电气工程及其自动化"",""section"":""考试科目""}"
EXAM-ff519d20-b4b4-59eb-9738-d076969eee87,PY-691b9e36-b4db-5629-a017-fb962d553e16,2025,public_1,SUBJ-c1afee7c-2c8b-5b96-8fd0-29904b52131b,高等数学,高等数学,150,120,笔试,SRC-HFNU-2025-ZC,"{""asset_id"":""ASSET-HFNU-2025-ZC-PDF"",""page"":11,""row_key"":""电气工程及其自动化"",""section"":""考试科目""}"
EXAM-14a23b61-6406-5f74-9352-89fbfe7e1cf5,PY-691b9e36-b4db-5629-a017-fb962d553e16,2025,public_2,SUBJ-519af401-8795-53ed-8ca6-c732ca62949c,英语,英语,150,90,笔试,SRC-HFNU-2025-ZC,"{""asset_id"":""ASSET-HFNU-2025-ZC-PDF"",""page"":11,""row_key"":""电气工程及其自动化"",""section"":""考试科目""}"
EXAM-36ddf429-d89e-5a5a-8b72-f507c7c6c2a0,PY-9588e29a-fc4b-56f5-afc2-96068ab69be2,2025,professional_1,SUBJ-64f42f8f-5b59-5019-bd92-5772473a7077,统计学,统计学,150,,笔试,SRC-HFNU-2025-ZC,"{""asset_id"":""ASSET-HFNU-2025-ZC-PDF"",""page"":11,""row_key"":""经济统计学"",""section"":""考试科目""}"
EXAM-d3dba9ec-b2e3-5c1a-9f04-f85a6bca91b2,PY-9588e29a-fc4b-56f5-afc2-96068ab69be2,2025,professional_2,SUBJ-7c29394f-52b0-5931-b0b3-625d7861212e,微观经济学,微观经济学,150,,笔试,SRC-HFNU-2025-ZC,"{""asset_id"":""ASSET-HFNU-2025-ZC-PDF"",""page"":11,""row_key"":""经济统计学"",""section"":""考试科目""}"
EXAM-18b799ba-8ec0-5f91-a77f-0c8c9701d647,PY-9588e29a-fc4b-56f5-afc2-96068ab69be2,2025,public_1,SUBJ-c1afee7c-2c8b-5b96-8fd0-29904b52131b,高等数学,高等数学,150,120,笔试,SRC-HFNU-2025-ZC,"{""asset_id"":""ASSET-HFNU-2025-ZC-PDF"",""page"":11,""row_key"":""经济统计学"",""section"":""考试科目""}"
EXAM-b76bd8a9-01e2-56eb-8e35-2e4f0219ac6d,PY-9588e29a-fc4b-56f5-afc2-96068ab69be2,2025,public_2,SUBJ-519af401-8795-53ed-8ca6-c732ca62949c,英语,英语,150,90,笔试,SRC-HFNU-2025-ZC,"{""asset_id"":""ASSET-HFNU-2025-ZC-PDF"",""page"":11,""row_key"":""经济统计学"",""section"":""考试科目""}"
EXAM-de08acaf-cfea-55fa-9aa7-99889f47018e,PY-125c9ba1-90b1-5498-90cf-45e18962351f,2025,professional_1,SUBJ-e352e919-c275-52bb-b3f8-63af79d9e8aa,传播学概论,传播学概论,150,,笔试,SRC-HFNU-2025-ZC,"{""asset_id"":""ASSET-HFNU-2025-ZC-PDF"",""page"":11,""row_key"":""网络与新媒体"",""section"":""考试科目""}"
EXAM-b4442965-e30b-5d5b-b951-c54258010494,PY-125c9ba1-90b1-5498-90cf-45e18962351f,2025,professional_2,SUBJ-8e5385a1-a7b4-505d-bf4c-ae5ee1a19c1e,新闻学概论,新闻学概论,150,,笔试,SRC-HFNU-2025-ZC,"{""asset_id"":""ASSET-HFNU-2025-ZC-PDF"",""page"":11,""row_key"":""网络与新媒体"",""section"":""考试科目""}"
EXAM-9a4b43a8-b1c3-5d59-b1cb-8fcdbddb6c1a,PY-125c9ba1-90b1-5498-90cf-45e18962351f,2025,public_1,SUBJ-d88b6f0d-ab2d-511e-bbc2-2ff6a8d9b607,大学语文,大学语文,150,120,笔试,SRC-HFNU-2025-ZC,"{""asset_id"":""ASSET-HFNU-2025-ZC-PDF"",""page"":11,""row_key"":""网络与新媒体"",""section"":""考试科目""}"
EXAM-60babc6f-4b64-5499-9ee7-1162d6230a5c,PY-125c9ba1-90b1-5498-90cf-45e18962351f,2025,public_2,SUBJ-519af401-8795-53ed-8ca6-c732ca62949c,英语,英语,150,90,笔试,SRC-HFNU-2025-ZC,"{""asset_id"":""ASSET-HFNU-2025-ZC-PDF"",""page"":11,""row_key"":""网络与新媒体"",""section"":""考试科目""}"
EXAM-469097cf-94c2-52fe-905a-af9ab1661212,PY-33849257-2af7-5485-b9bd-d58f65dccd4f,2025,professional_1,SUBJ-1187ecff-f02c-5290-8d46-b7a9749ff165,C语言程序设计,C语言程序设计,150,,笔试,SRC-HFNU-2025-ZC,"{""asset_id"":""ASSET-HFNU-2025-ZC-PDF"",""page"":11,""row_key"":""网络工程"",""section"":""考试科目""}"
EXAM-2d6c37bf-7d71-5373-9714-aae5f156d73a,PY-33849257-2af7-5485-b9bd-d58f65dccd4f,2025,professional_2,SUBJ-ee125cd5-c186-5634-a89b-cfb306ee74c3,数据结构,数据结构,150,,笔试,SRC-HFNU-2025-ZC,"{""asset_id"":""ASSET-HFNU-2025-ZC-PDF"",""page"":11,""row_key"":""网络工程"",""section"":""考试科目""}"
EXAM-c88eae71-ba21-554a-b463-a91ef865364c,PY-33849257-2af7-5485-b9bd-d58f65dccd4f,2025,public_1,SUBJ-c1afee7c-2c8b-5b96-8fd0-29904b52131b,高等数学,高等数学,150,120,笔试,SRC-HFNU-2025-ZC,"{""asset_id"":""ASSET-HFNU-2025-ZC-PDF"",""page"":11,""row_key"":""网络工程"",""section"":""考试科目""}"
EXAM-4b812afd-f10e-5a74-88c5-ee7b440a5f3c,PY-33849257-2af7-5485-b9bd-d58f65dccd4f,2025,public_2,SUBJ-519af401-8795-53ed-8ca6-c732ca62949c,英语,英语,150,90,笔试,SRC-HFNU-2025-ZC,"{""asset_id"":""ASSET-HFNU-2025-ZC-PDF"",""page"":11,""row_key"":""网络工程"",""section"":""考试科目""}"
EXAM-4a19bf47-0e90-51bc-8d6a-ba97060096ef,PY-d4434b6a-3713-5285-ab53-08fe1ef5f251,2025,professional_1,SUBJ-af265a9a-3576-5139-8e32-0df76de6f524,基础无机化学,基础无机化学,150,,笔试,SRC-HFNU-2025-ZC,"{""asset_id"":""ASSET-HFNU-2025-ZC-PDF"",""page"":11,""row_key"":""药物制剂"",""section"":""考试科目""}"
EXAM-e5b0da23-dbdf-58cd-a344-cd2c50e30fc4,PY-d4434b6a-3713-5285-ab53-08fe1ef5f251,2025,professional_2,SUBJ-f064f3e9-8008-5e68-86f5-1e55c4ebf102,基础分析化学,基础分析化学,150,,笔试,SRC-HFNU-2025-ZC,"{""asset_id"":""ASSET-HFNU-2025-ZC-PDF"",""page"":11,""row_key"":""药物制剂"",""section"":""考试科目""}"
EXAM-0e95af19-a6d3-5882-a3f4-224a6f53c7ae,PY-d4434b6a-3713-5285-ab53-08fe1ef5f251,2025,public_1,SUBJ-c1afee7c-2c8b-5b96-8fd0-29904b52131b,高等数学,高等数学,150,120,笔试,SRC-HFNU-2025-ZC,"{""asset_id"":""ASSET-HFNU-2025-ZC-PDF"",""page"":11,""row_key"":""药物制剂"",""section"":""考试科目""}"
EXAM-cb25a6dd-e34c-5d07-9e36-fb19334ed7a4,PY-d4434b6a-3713-5285-ab53-08fe1ef5f251,2025,public_2,SUBJ-519af401-8795-53ed-8ca6-c732ca62949c,英语,英语,150,90,笔试,SRC-HFNU-2025-ZC,"{""asset_id"":""ASSET-HFNU-2025-ZC-PDF"",""page"":11,""row_key"":""药物制剂"",""section"":""考试科目""}"
EXAM-055ac6bb-e342-5a2f-aba1-bed9fa98203e,PY-c28929a5-00a7-5b2b-bacd-584ff8b5ef83,2025,professional_1,SUBJ-88d1b877-d7e1-5b43-8383-45ccafde7590,人物速写,人物速写,150,,笔试,SRC-HFNU-2025-ZC,"{""asset_id"":""ASSET-HFNU-2025-ZC-PDF"",""page"":11,""row_key"":""视觉传达设计"",""section"":""考试科目""}"
EXAM-b6669fa0-c94c-5c7a-879d-8cce994d60c3,PY-c28929a5-00a7-5b2b-bacd-584ff8b5ef83,2025,professional_2,SUBJ-01918fe9-ba7a-5bb6-81c1-08ef3a02dec6,插画设计,插画设计,150,,笔试,SRC-HFNU-2025-ZC,"{""asset_id"":""ASSET-HFNU-2025-ZC-PDF"",""page"":11,""row_key"":""视觉传达设计"",""section"":""考试科目""}"
EXAM-d0e4ce43-6114-501a-858e-49db8de7cb02,PY-c28929a5-00a7-5b2b-bacd-584ff8b5ef83,2025,public_1,SUBJ-d88b6f0d-ab2d-511e-bbc2-2ff6a8d9b607,大学语文,大学语文,150,120,笔试,SRC-HFNU-2025-ZC,"{""asset_id"":""ASSET-HFNU-2025-ZC-PDF"",""page"":11,""row_key"":""视觉传达设计"",""section"":""考试科目""}"
EXAM-1159b64c-85cc-5ccc-aef4-0f415157e61d,PY-c28929a5-00a7-5b2b-bacd-584ff8b5ef83,2025,public_2,SUBJ-519af401-8795-53ed-8ca6-c732ca62949c,英语,英语,150,90,笔试,SRC-HFNU-2025-ZC,"{""asset_id"":""ASSET-HFNU-2025-ZC-PDF"",""page"":11,""row_key"":""视觉传达设计"",""section"":""考试科目""}"
EXAM-f4989e7f-3779-5b1a-8a28-2893440f3436,PY-1fc46668-1f5f-5414-8051-6683797aa8c9,2025,professional_1,SUBJ-1187ecff-f02c-5290-8d46-b7a9749ff165,C语言程序设计,C语言程序设计,150,,笔试,SRC-HFNU-2025-ZC,"{""asset_id"":""ASSET-HFNU-2025-ZC-PDF"",""page"":11,""row_key"":""计算机科学与技术"",""section"":""考试科目""}"
EXAM-6eb25eeb-3cd3-5a8c-8393-bd2a18166f53,PY-1fc46668-1f5f-5414-8051-6683797aa8c9,2025,professional_2,SUBJ-ee125cd5-c186-5634-a89b-cfb306ee74c3,数据结构,数据结构,150,,笔试,SRC-HFNU-2025-ZC,"{""asset_id"":""ASSET-HFNU-2025-ZC-PDF"",""page"":11,""row_key"":""计算机科学与技术"",""section"":""考试科目""}"
EXAM-89c3ca93-b2a0-579a-a844-3bc5666b0812,PY-1fc46668-1f5f-5414-8051-6683797aa8c9,2025,public_1,SUBJ-c1afee7c-2c8b-5b96-8fd0-29904b52131b,高等数学,高等数学,150,120,笔试,SRC-HFNU-2025-ZC,"{""asset_id"":""ASSET-HFNU-2025-ZC-PDF"",""page"":11,""row_key"":""计算机科学与技术"",""section"":""考试科目""}"
EXAM-70f5104a-06f5-5151-92d4-37844c3da28d,PY-1fc46668-1f5f-5414-8051-6683797aa8c9,2025,public_2,SUBJ-519af401-8795-53ed-8ca6-c732ca62949c,英语,英语,150,90,笔试,SRC-HFNU-2025-ZC,"{""asset_id"":""ASSET-HFNU-2025-ZC-PDF"",""page"":11,""row_key"":""计算机科学与技术"",""section"":""考试科目""}"
EXAM-2532689f-1616-5079-9ca0-473c9794fbed,PY-f0469fae-303d-5f32-810f-4fc2c047798a,2025,professional_1,SUBJ-225d4839-edc0-58f4-a894-f24182a6ca56,管理学原理,管理学原理,150,,笔试,SRC-HFNU-2025-ZC,"{""asset_id"":""ASSET-HFNU-2025-ZC-PDF"",""page"":11,""row_key"":""财务管理"",""section"":""考试科目""}"
