enrollment_plan_id,offering_id,plan_type,plan_value,value_status,plan_version,announcement_date,is_derived,derivation_method,raw_value,source_id,source_locator
PLAN-9aab7e80-a611-5549-814a-4426e5cd8ef8,OFF-68ee766e-a958-5e4d-908d-864ee94290aa,registered_poor_family,11,explicit_value,original,2024-03-21,false,,11,SRC-HFNU-2024-ZC,"{""row_key"":""药物制剂"",""section"":""招生专业计划"",""table"":1,""url"":""https://zsb.hfnu.edu.cn/info/1003/2715.htm""}"
PLAN-03c0e9e4-acd4-5466-b25f-5f3c8c354d82,OFF-43881998-59b5-5099-8b34-4886838b1331,total,60,explicit_value,original,2024-03-21,false,,60,SRC-HFNU-2024-ZC,"{""row_key"":""视觉传达设计"",""section"":""招生专业计划"",""table"":1,""url"":""https://zsb.hfnu.edu.cn/info/1003/2715.htm""}"
PLAN-970d9ce9-9e88-5d23-a14d-9493ff133116,OFF-43881998-59b5-5099-8b34-4886838b1331,retired_soldier_culture_exam_exempt,4,explicit_value,original,2024-03-21,false,,4,SRC-HFNU-2024-ZC,"{""row_key"":""视觉传达设计"",""section"":""招生专业计划"",""table"":1,""url"":""https://zsb.hfnu.edu.cn/info/1003/2715.htm""}"
PLAN-5ef9cedc-2e35-53cf-9eea-fde92ffbff8b,OFF-43881998-59b5-5099-8b34-4886838b1331,retired_soldier_non_exempt,2,explicit_value,original,2024-03-21,false,,2,SRC-HFNU-2024-ZC,"{""row_key"":""视觉传达设计"",""section"":""招生专业计划"",""table"":1,""url"":""https://zsb.hfnu.edu.cn/info/1003/2715.htm""}"
PLAN-f4eaabb8-2049-5a57-820b-c9c31075179b,OFF-43881998-59b5-5099-8b34-4886838b1331,registered_poor_family,4,explicit_value,original,2024-03-21,false,,4,SRC-HFNU-2024-ZC,"{""row_key"":""视觉传达设计"",""section"":""招生专业计划"",""table"":1,""url"":""https://zsb.hfnu.edu.cn/info/1003/2715.htm""}"
PLAN-28a134d5-b107-5b44-b70c-c0687a315808,OFF-526bb7a2-7cbb-5542-a51a-9e6a4caa60d0,total,40,explicit_value,original,2024-03-21,false,,40,SRC-HFNU-2024-ZC,"{""row_key"":""计算机科学与技术"",""section"":""招生专业计划"",""table"":1,""url"":""https://zsb.hfnu.edu.cn/info/1003/2715.htm""}"
PLAN-7a453a32-c3ea-5841-8c53-23771a616f57,OFF-526bb7a2-7cbb-5542-a51a-9e6a4caa60d0,retired_soldier_culture_exam_exempt,3,explicit_value,original,2024-03-21,false,,3,SRC-HFNU-2024-ZC,"{""row_key"":""计算机科学与技术"",""section"":""招生专业计划"",""table"":1,""url"":""https://zsb.hfnu.edu.cn/info/1003/2715.htm""}"
PLAN-3c1078e9-c35d-588c-a70e-517bc014b363,OFF-526bb7a2-7cbb-5542-a51a-9e6a4caa60d0,retired_soldier_non_exempt,1,explicit_value,original,2024-03-21,false,,1,SRC-HFNU-2024-ZC,"{""row_key"":""计算机科学与技术"",""section"":""招生专业计划"",""table"":1,""url"":""https://zsb.hfnu.edu.cn/info/1003/2715.htm""}"
PLAN-4630fc78-99ca-5dee-a21d-5f9c718cc3e8,OFF-526bb7a2-7cbb-5542-a51a-9e6a4caa60d0,registered_poor_family,3,explicit_value,original,2024-03-21,false,,3,SRC-HFNU-2024-ZC,"{""row_key"":""计算机科学与技术"",""section"":""招生专业计划"",""table"":1,""url"":""https://zsb.hfnu.edu.cn/info/1003/2715.htm""}"
PLAN-3f8ecf4b-a3a0-5ea6-87df-7c172ef2c26e,OFF-f6bedd2a-e542-5dd3-b6d1-94f3b4753246,total,120,explicit_value,original,2024-03-21,false,,120,SRC-HFNU-2024-ZC,"{""row_key"":""计算机科学与技术"",""section"":""招生专业计划"",""table"":1,""url"":""https://zsb.hfnu.edu.cn/info/1003/2715.htm""}"
PLAN-21d3c960-7de4-5b00-9399-8b3d9cddd576,OFF-f6bedd2a-e542-5dd3-b6d1-94f3b4753246,retired_soldier_culture_exam_exempt,10,explicit_value,original,2024-03-21,false,,10,SRC-HFNU-2024-ZC,"{""row_key"":""计算机科学与技术"",""section"":""招生专业计划"",""table"":1,""url"":""https://zsb.hfnu.edu.cn/info/1003/2715.htm""}"
PLAN-238036d0-f3d4-51a8-9e80-4580590d40b0,OFF-f6bedd2a-e542-5dd3-b6d1-94f3b4753246,retired_soldier_non_exempt,2,explicit_value,original,2024-03-21,false,,2,SRC-HFNU-2024-ZC,"{""row_key"":""计算机科学与技术"",""section"":""招生专业计划"",""table"":1,""url"":""https://zsb.hfnu.edu.cn/info/1003/2715.htm""}"
PLAN-3b46277a-bef2-5ebc-aac1-61b713d68319,OFF-f6bedd2a-e542-5dd3-b6d1-94f3b4753246,registered_poor_family,10,explicit_value,original,2024-03-21,false,,10,SRC-HFNU-2024-ZC,"{""row_key"":""计算机科学与技术"",""section"":""招生专业计划"",""table"":1,""url"":""https://zsb.hfnu.edu.cn/info/1003/2715.htm""}"
PLAN-07ec9492-1db9-5662-b5ee-173bbb083aba,OFF-e230a334-b7cd-57ef-863f-cf2565ef45d5,total,40,explicit_value,original,2024-03-21,false,,40,SRC-HFNU-2024-ZC,"{""row_key"":""财务管理"",""section"":""招生专业计划"",""table"":1,""url"":""https://zsb.hfnu.edu.cn/info/1003/2715.htm""}"
PLAN-f5847f03-32ef-50e8-8492-b48247b4bd3a,OFF-e230a334-b7cd-57ef-863f-cf2565ef45d5,retired_soldier_culture_exam_exempt,3,explicit_value,original,2024-03-21,false,,3,SRC-HFNU-2024-ZC,"{""row_key"":""财务管理"",""section"":""招生专业计划"",""table"":1,""url"":""https://zsb.hfnu.edu.cn/info/1003/2715.htm""}"
PLAN-ce3b96ee-3edd-504a-a9cd-6abbfc653ba5,OFF-e230a334-b7cd-57ef-863f-cf2565ef45d5,retired_soldier_non_exempt,1,explicit_value,original,2024-03-21,false,,1,SRC-HFNU-2024-ZC,"{""row_key"":""财务管理"",""section"":""招生专业计划"",""table"":1,""url"":""https://zsb.hfnu.edu.cn/info/1003/2715.htm""}"
PLAN-e6252ccb-bcf6-51ce-ab01-a005ed1e9f13,OFF-e230a334-b7cd-57ef-863f-cf2565ef45d5,registered_poor_family,3,explicit_value,original,2024-03-21,false,,3,SRC-HFNU-2024-ZC,"{""row_key"":""财务管理"",""section"":""招生专业计划"",""table"":1,""url"":""https://zsb.hfnu.edu.cn/info/1003/2715.htm""}"
PLAN-2953d2c2-e1cb-5b73-b563-47ecb9239b36,OFF-68a7c64f-fe94-5123-a3db-c94792c44787,total,120,explicit_value,original,2024-03-21,false,,120,SRC-HFNU-2024-ZC,"{""row_key"":""软件工程"",""section"":""招生专业计划"",""table"":1,""url"":""https://zsb.hfnu.edu.cn/info/1003/2715.htm""}"
PLAN-143b0fe7-669f-5287-9817-f04a149adfba,OFF-68a7c64f-fe94-5123-a3db-c94792c44787,retired_soldier_culture_exam_exempt,10,explicit_value,original,2024-03-21,false,,10,SRC-HFNU-2024-ZC,"{""row_key"":""软件工程"",""section"":""招生专业计划"",""table"":1,""url"":""https://zsb.hfnu.edu.cn/info/1003/2715.htm""}"
PLAN-0a7a22f3-59a1-5b2b-a4a7-e6d580b9a68b,OFF-68a7c64f-fe94-5123-a3db-c94792c44787,retired_soldier_non_exempt,2,explicit_value,original,2024-03-21,false,,2,SRC-HFNU-2024-ZC,"{""row_key"":""软件工程"",""section"":""招生专业计划"",""table"":1,""url"":""https://zsb.hfnu.edu.cn/info/1003/2715.htm""}"
PLAN-45d5887f-028a-5a53-a289-a22d4dede8f4,OFF-68a7c64f-fe94-5123-a3db-c94792c44787,registered_poor_family,10,explicit_value,original,2024-03-21,false,,10,SRC-HFNU-2024-ZC,"{""row_key"":""软件工程"",""section"":""招生专业计划"",""table"":1,""url"":""https://zsb.hfnu.edu.cn/info/1003/2715.htm""}"
PLAN-4cd64f88-73ae-5c07-9292-252b2a1e6aaa,OFF-4df43229-610a-5886-abd3-6e78b501aa16,total,,blank_in_source,original,2024-03-22,false,,,SRC-AHNU-2024-ZC,"{""row_key"":""软件工程"",""section"":""招生专业计划"",""table"":""1.1 招生专业与计划"",""url"":""https://zsb.hfnu.edu.cn/info/1003/2715.htm""}"
PLAN-640c3b17-9aef-566b-8cf0-e5cf3b48c679,OFF-4df43229-610a-5886-abd3-6e78b501aa16,retired_soldier_culture_exam_exempt,,blank_in_source,original,2024-03-22,false,,,SRC-AHNU-2024-ZC,"{""row_key"":""软件工程"",""section"":""招生专业计划"",""table"":""1.1 招生专业与计划"",""url"":""https://zsb.hfnu.edu.cn/info/1003/2715.htm""}"
PLAN-6b5fc623-ed42-5255-8c93-138371e4810e,OFF-4df43229-610a-5886-abd3-6e78b501aa16,retired_soldier_non_exempt,,blank_in_source,original,2024-03-22,false,,,SRC-AHNU-2024-ZC,"{""row_key"":""软件工程"",""section"":""招生专业计划"",""table"":""1.1 招生专业与计划"",""url"":""https://zsb.hfnu.edu.cn/info/1003/2715.htm""}"
PLAN-e8961ad6-b85d-580f-a247-afd6bb01b6b5,OFF-4df43229-610a-5886-abd3-6e78b501aa16,registered_poor_family,,blank_in_source,original,2024-03-22,false,,,SRC-AHNU-2024-ZC,"{""row_key"":""软件工程"",""section"":""招生专业计划"",""table"":""1.1 招生专业与计划"",""url"":""https://zsb.hfnu.edu.cn/info/1003/2715.htm""}"
PLAN-ef2e37e4-89f9-5d8c-b4ec-e77fca1c1747,OFF-f3b32e27-406d-5c7a-838b-bde8628de9f1,total,30,explicit_value,original,2024-03-21,false,,30,SRC-HFNU-2024-ZC,"{""row_key"":""运动康复"",""section"":""招生专业计划"",""table"":1,""url"":""https://zsb.hfnu.edu.cn/info/1003/2715.htm""}"
PLAN-8d030d0a-2945-5227-9140-a74f13a8019e,OFF-f3b32e27-406d-5c7a-838b-bde8628de9f1,retired_soldier_culture_exam_exempt,2,explicit_value,original,2024-03-21,false,,2,SRC-HFNU-2024-ZC,"{""row_key"":""运动康复"",""section"":""招生专业计划"",""table"":1,""url"":""https://zsb.hfnu.edu.cn/info/1003/2715.htm""}"
PLAN-2085f3bb-3368-54f2-b7b5-7da2215a1b54,OFF-f3b32e27-406d-5c7a-838b-bde8628de9f1,retired_soldier_non_exempt,1,explicit_value,original,2024-03-21,false,,1,SRC-HFNU-2024-ZC,"{""row_key"":""运动康复"",""section"":""招生专业计划"",""table"":1,""url"":""https://zsb.hfnu.edu.cn/info/1003/2715.htm""}"
PLAN-7b6b1d1b-0fd1-5945-92be-27af453bfb10,OFF-f3b32e27-406d-5c7a-838b-bde8628de9f1,registered_poor_family,2,explicit_value,original,2024-03-21,false,,2,SRC-HFNU-2024-ZC,"{""row_key"":""运动康复"",""section"":""招生专业计划"",""table"":1,""url"":""https://zsb.hfnu.edu.cn/info/1003/2715.htm""}"
PLAN-e9976403-1221-5b1b-b727-25e454edca82,OFF-02b45d53-3476-53d0-b88a-b74856070dea,total,120,explicit_value,original,2024-03-21,false,,120,SRC-HFNU-2024-ZC,"{""row_key"":""通信工程"",""section"":""招生专业计划"",""table"":1,""url"":""https://zsb.hfnu.edu.cn/info/1003/2715.htm""}"
PLAN-5e5d9d32-0946-5ba5-8fcf-c230921fea52,OFF-02b45d53-3476-53d0-b88a-b74856070dea,retired_soldier_culture_exam_exempt,10,explicit_value,original,2024-03-21,false,,10,SRC-HFNU-2024-ZC,"{""row_key"":""通信工程"",""section"":""招生专业计划"",""table"":1,""url"":""https://zsb.hfnu.edu.cn/info/1003/2715.htm""}"
PLAN-96e8db9f-9f55-5ad0-bd14-bbf4722eaae1,OFF-02b45d53-3476-53d0-b88a-b74856070dea,retired_soldier_non_exempt,2,explicit_value,original,2024-03-21,false,,2,SRC-HFNU-2024-ZC,"{""row_key"":""通信工程"",""section"":""招生专业计划"",""table"":1,""url"":""https://zsb.hfnu.edu.cn/info/1003/2715.htm""}"
PLAN-962444ab-44bf-50b5-8eb8-56b69ebf212b,OFF-02b45d53-3476-53d0-b88a-b74856070dea,registered_poor_family,10,explicit_value,original,2024-03-21,false,,10,SRC-HFNU-2024-ZC,"{""row_key"":""通信工程"",""section"":""招生专业计划"",""table"":1,""url"":""https://zsb.hfnu.edu.cn/info/1003/2715.htm""}"
PLAN-26997ec5-4c0c-5df6-b8e3-6caa6dfa0dd8,OFF-166d5c0e-7dbe-577e-9cc1-136401aca692,total,,blank_in_source,original,2024-03-22,false,,,SRC-AHNU-2024-ZC,"{""row_key"":""通信工程"",""section"":""招生专业计划"",""table"":""1.1 招生专业与计划"",""url"":""https://zsb.hfnu.edu.cn/info/1003/2715.htm""}"
PLAN-686835ba-ffa5-5cb0-89ec-8267f7a6b106,OFF-166d5c0e-7dbe-577e-9cc1-136401aca692,retired_soldier_culture_exam_exempt,,blank_in_source,original,2024-03-22,false,,,SRC-AHNU-2024-ZC,"{""row_key"":""通信工程"",""section"":""招生专业计划"",""table"":""1.1 招生专业与计划"",""url"":""https://zsb.hfnu.edu.cn/info/1003/2715.htm""}"
PLAN-7087f2e6-96e8-55f2-9203-2548063def9b,OFF-166d5c0e-7dbe-577e-9cc1-136401aca692,retired_soldier_non_exempt,,blank_in_source,original,2024-03-22,false,,,SRC-AHNU-2024-ZC,"{""row_key"":""通信工程"",""section"":""招生专业计划"",""table"":""1.1 招生专业与计划"",""url"":""https://zsb.hfnu.edu.cn/info/1003/2715.htm""}"
PLAN-760708be-d45f-556a-ae43-3ab53ca9d264,OFF-166d5c0e-7dbe-577e-9cc1-136401aca692,registered_poor_family,,blank_in_source,original,2024-03-22,false,,,SRC-AHNU-2024-ZC,"{""row_key"":""通信工程"",""section"":""招生专业计划"",""table"":""1.1 招生专业与计划"",""url"":""https://zsb.hfnu.edu.cn/info/1003/2715.htm""}"
PLAN-7dc6d8b7-5845-51df-ad26-4a1da864feb1,OFF-787458e2-3298-520e-8904-a2dcc900ae9f,total,,blank_in_source,original,2024-03-22,false,,,SRC-AHNU-2024-ZC,"{""row_key"":""食品质量与安全"",""section"":""招生专业计划"",""table"":""1.1 招生专业与计划"",""url"":""https://zsb.hfnu.edu.cn/info/1003/2715.htm""}"
PLAN-b62aea7f-d04b-5ab3-804b-2f62eb367be2,OFF-787458e2-3298-520e-8904-a2dcc900ae9f,retired_soldier_culture_exam_exempt,,blank_in_source,original,2024-03-22,false,,,SRC-AHNU-2024-ZC,"{""row_key"":""食品质量与安全"",""section"":""招生专业计划"",""table"":""1.1 招生专业与计划"",""url"":""https://zsb.hfnu.edu.cn/info/1003/2715.htm""}"
PLAN-e9b1d99e-320a-5d62-b875-737786114bc1,OFF-787458e2-3298-520e-8904-a2dcc900ae9f,retired_soldier_non_exempt,,blank_in_source,original,2024-03-22,false,,,SRC-AHNU-2024-ZC,"{""row_key"":""食品质量与安全"",""section"":""招生专业计划"",""table"":""1.1 招生专业与计划"",""url"":""https://zsb.hfnu.edu.cn/info/1003/2715.htm""}"
PLAN-c52c4f40-179c-5a9c-a25b-4c7d4cf9e2c8,OFF-787458e2-3298-520e-8904-a2dcc900ae9f,registered_poor_family,,blank_in_source,original,2024-03-22,false,,,SRC-AHNU-2024-ZC,"{""row_key"":""食品质量与安全"",""section"":""招生专业计划"",""table"":""1.1 招生专业与计划"",""url"":""https://zsb.hfnu.edu.cn/info/1003/2715.htm""}"
PLAN-22f632bc-9785-510d-89d8-981a36e22970,OFF-e663011d-a2ba-5dcb-8359-0611b0650a45,total,80,explicit_value,original,2024-03-21,false,,80,SRC-HFNU-2024-ZC,"{""row_key"":""食品质量与安全"",""section"":""招生专业计划"",""table"":1,""url"":""https://zsb.hfnu.edu.cn/info/1003/2715.htm""}"
PLAN-06b0d106-db63-5e0b-8536-a26efc517ab1,OFF-e663011d-a2ba-5dcb-8359-0611b0650a45,retired_soldier_culture_exam_exempt,6,explicit_value,original,2024-03-21,false,,6,SRC-HFNU-2024-ZC,"{""row_key"":""食品质量与安全"",""section"":""招生专业计划"",""table"":1,""url"":""https://zsb.hfnu.edu.cn/info/1003/2715.htm""}"
PLAN-ebb250f1-3a7c-555c-ac26-281dc10534ed,OFF-e663011d-a2ba-5dcb-8359-0611b0650a45,retired_soldier_non_exempt,2,explicit_value,original,2024-03-21,false,,2,SRC-HFNU-2024-ZC,"{""row_key"":""食品质量与安全"",""section"":""招生专业计划"",""table"":1,""url"":""https://zsb.hfnu.edu.cn/info/1003/2715.htm""}"
PLAN-9e4d995f-f3f8-5f5d-a000-d34697ef4f02,OFF-e663011d-a2ba-5dcb-8359-0611b0650a45,registered_poor_family,6,explicit_value,original,2024-03-21,false,,6,SRC-HFNU-2024-ZC,"{""row_key"":""食品质量与安全"",""section"":""招生专业计划"",""table"":1,""url"":""https://zsb.hfnu.edu.cn/info/1003/2715.htm""}"
PLAN-e7f8bdbe-6b16-52a8-a581-088d0e5bf327,OFF-ee877d74-77a2-5a43-aaad-c3d9b68adeeb,total,90,explicit_value,original,2025-03-18,false,,90,SRC-HFNU-2025-ZC,"{""asset_id"":""ASSET-HFNU-2025-ZC-PDF"",""page"":1,""row_key"":""互联网金融"",""section"":""招生专业计划""}"
PLAN-222aed2d-016a-5ea8-a8ca-ca644fbe858d,OFF-ee877d74-77a2-5a43-aaad-c3d9b68adeeb,retired_soldier_culture_exam_exempt,7,explicit_value,original,2025-03-18,false,,7,SRC-HFNU-2025-ZC,"{""asset_id"":""ASSET-HFNU-2025-ZC-PDF"",""page"":1,""row_key"":""互联网金融"",""section"":""招生专业计划""}"
PLAN-ece71f7b-d7f0-5122-b847-319165d8550e,OFF-ee877d74-77a2-5a43-aaad-c3d9b68adeeb,retired_soldier_non_exempt,2,explicit_value,original,2025-03-18,false,,2,SRC-HFNU-2025-ZC,"{""asset_id"":""ASSET-HFNU-2025-ZC-PDF"",""page"":1,""row_key"":""互联网金融"",""section"":""招生专业计划""}"
PLAN-58e94a95-6dfb-591a-92e0-a664a30cc331,OFF-ee877d74-77a2-5a43-aaad-c3d9b68adeeb,registered_poor_family,7,explicit_value,original,2025-03-18,false,,7,SRC-HFNU-2025-ZC,"{""asset_id"":""ASSET-HFNU-2025-ZC-PDF"",""page"":1,""row_key"":""互联网金融"",""section"":""招生专业计划""}"
PLAN-e9fcef37-9e8c-57fd-8301-5b0469432be0,OFF-ac7cbd8e-206a-5240-a567-a5a7094a89a6,total,120,explicit_value,original,2025-03-18,false,,120,SRC-HFNU-2025-ZC,"{""asset_id"":""ASSET-HFNU-2025-ZC-PDF"",""page"":1,""row_key"":""人力资源管理"",""section"":""招生专业计划""}"
PLAN-b4244605-7420-51b2-9947-1df0e3d5bd42,OFF-ac7cbd8e-206a-5240-a567-a5a7094a89a6,retired_soldier_culture_exam_exempt,10,explicit_value,original,2025-03-18,false,,10,SRC-HFNU-2025-ZC,"{""asset_id"":""ASSET-HFNU-2025-ZC-PDF"",""page"":1,""row_key"":""人力资源管理"",""section"":""招生专业计划""}"
PLAN-60d82025-141b-5544-97f8-e4c1b5471692,OFF-ac7cbd8e-206a-5240-a567-a5a7094a89a6,retired_soldier_non_exempt,3,explicit_value,original,2025-03-18,false,,3,SRC-HFNU-2025-ZC,"{""asset_id"":""ASSET-HFNU-2025-ZC-PDF"",""page"":1,""row_key"":""人力资源管理"",""section"":""招生专业计划""}"
PLAN-77ac19fb-74fb-5366-8705-1e4c50df94cd,OFF-ac7cbd8e-206a-5240-a567-a5a7094a89a6,registered_poor_family,10,explicit_value,original,2025-03-18,false,,10,SRC-HFNU-2025-ZC,"{""asset_id"":""ASSET-HFNU-2025-ZC-PDF"",""page"":1,""row_key"":""人力资源管理"",""section"":""招生专业计划""}"
PLAN-9698ea8f-b83b-54d5-b18c-5b2aa6968e11,OFF-094097e1-868e-5575-91cb-1b3653126385,total,,blank_in_source,original,2025-03-18,false,,,SRC-AHNU-2025-ZC,"{""asset_id"":""ASSET-AHNU-2025-ZC-PDF"",""row_key"":""会计学"",""section"":""招生专业计划"",""table"":""1.1 招生专业与计划""}"
PLAN-87ad6fba-810b-5b18-a695-ccd11f69dae0,OFF-094097e1-868e-5575-91cb-1b3653126385,retired_soldier_culture_exam_exempt,,blank_in_source,original,2025-03-18,false,,,SRC-AHNU-2025-ZC,"{""asset_id"":""ASSET-AHNU-2025-ZC-PDF"",""row_key"":""会计学"",""section"":""招生专业计划"",""table"":""1.1 招生专业与计划""}"
PLAN-8085307b-a737-511f-aef1-dcd67f74b2b6,OFF-094097e1-868e-5575-91cb-1b3653126385,retired_soldier_non_exempt,,blank_in_source,original,2025-03-18,false,,,SRC-AHNU-2025-ZC,"{""asset_id"":""ASSET-AHNU-2025-ZC-PDF"",""row_key"":""会计学"",""section"":""招生专业计划"",""table"":""1.1 招生专业与计划""}"
PLAN-8b91de2f-0d34-587f-badd-56a505bcb77f,OFF-094097e1-868e-5575-91cb-1b3653126385,registered_poor_family,,blank_in_source,original,2025-03-18,false,,,SRC-AHNU-2025-ZC,"{""asset_id"":""ASSET-AHNU-2025-ZC-PDF"",""row_key"":""会计学"",""section"":""招生专业计划"",""table"":""1.1 招生专业与计划""}"
PLAN-0ffa03ba-5cc3-5a0a-9899-e8c72ffbe3df,OFF-96f0e1b9-e81a-52ef-9a4b-6f5a235bd8be,total,,blank_in_source,original,2025-03-18,false,,,SRC-AHNU-2025-ZC,"{""asset_id"":""ASSET-AHNU-2025-ZC-PDF"",""row_key"":""体育教育"",""section"":""招生专业计划"",""table"":""1.1 招生专业与计划""}"
PLAN-d5b1c315-8cca-5bde-905e-fda6b88368bf,OFF-96f0e1b9-e81a-52ef-9a4b-6f5a235bd8be,retired_soldier_culture_exam_exempt,,blank_in_source,original,2025-03-18,false,,,SRC-AHNU-2025-ZC,"{""asset_id"":""ASSET-AHNU-2025-ZC-PDF"",""row_key"":""体育教育"",""section"":""招生专业计划"",""table"":""1.1 招生专业与计划""}"
PLAN-0846fcc8-3735-5fb4-a198-f15c861cd711,OFF-96f0e1b9-e81a-52ef-9a4b-6f5a235bd8be,retired_soldier_non_exempt,,blank_in_source,original,2025-03-18,false,,,SRC-AHNU-2025-ZC,"{""asset_id"":""ASSET-AHNU-2025-ZC-PDF"",""row_key"":""体育教育"",""section"":""招生专业计划"",""table"":""1.1 招生专业与计划""}"
PLAN-fd49c9a8-4d6f-5a02-bc54-37c0b3dc8f2b,OFF-96f0e1b9-e81a-52ef-9a4b-6f5a235bd8be,registered_poor_family,,blank_in_source,original,2025-03-18,false,,,SRC-AHNU-2025-ZC,"{""asset_id"":""ASSET-AHNU-2025-ZC-PDF"",""row_key"":""体育教育"",""section"":""招生专业计划"",""table"":""1.1 招生专业与计划""}"
PLAN-8ae7c39c-a957-5051-9f43-d5024f0143a4,OFF-0af33c6b-3f5c-5560-a319-181712a81d5f,total,,blank_in_source,original,2025-03-18,false,,,SRC-AHNU-2025-ZC,"{""asset_id"":""ASSET-AHNU-2025-ZC-PDF"",""row_key"":""供应链管理"",""section"":""招生专业计划"",""table"":""1.1 招生专业与计划""}"
PLAN-726876d1-4903-548d-9955-f791b516b9cc,OFF-0af33c6b-3f5c-5560-a319-181712a81d5f,retired_soldier_culture_exam_exempt,,blank_in_source,original,2025-03-18,false,,,SRC-AHNU-2025-ZC,"{""asset_id"":""ASSET-AHNU-2025-ZC-PDF"",""row_key"":""供应链管理"",""section"":""招生专业计划"",""table"":""1.1 招生专业与计划""}"
PLAN-d56ee45a-8ef8-52ea-8a5f-f2302e767e1c,OFF-0af33c6b-3f5c-5560-a319-181712a81d5f,retired_soldier_non_exempt,,blank_in_source,original,2025-03-18,false,,,SRC-AHNU-2025-ZC,"{""asset_id"":""ASSET-AHNU-2025-ZC-PDF"",""row_key"":""供应链管理"",""section"":""招生专业计划"",""table"":""1.1 招生专业与计划""}"
PLAN-a4557df9-6c60-5637-aead-092d28b0ab48,OFF-0af33c6b-3f5c-5560-a319-181712a81d5f,registered_poor_family,,blank_in_source,original,2025-03-18,false,,,SRC-AHNU-2025-ZC,"{""asset_id"":""ASSET-AHNU-2025-ZC-PDF"",""row_key"":""供应链管理"",""section"":""招生专业计划"",""table"":""1.1 招生专业与计划""}"
PLAN-4f898ca1-0632-55d7-8af6-b38fce6d08ad,OFF-70426cfa-cb5f-5ebf-9cec-47bff666b8a6,total,40,explicit_value,original,2025-03-18,false,,40,SRC-HFNU-2025-ZC,"{""asset_id"":""ASSET-HFNU-2025-ZC-PDF"",""page"":2,""row_key"":""制药工程"",""section"":""招生专业计划""}"
PLAN-d0987882-7670-5f32-9245-b7f8dd577563,OFF-70426cfa-cb5f-5ebf-9cec-47bff666b8a6,retired_soldier_culture_exam_exempt,3,explicit_value,original,2025-03-18,false,,3,SRC-HFNU-2025-ZC,"{""asset_id"":""ASSET-HFNU-2025-ZC-PDF"",""page"":2,""row_key"":""制药工程"",""section"":""招生专业计划""}"
PLAN-65e7bbef-d47d-54bf-9403-24560001dd5e,OFF-70426cfa-cb5f-5ebf-9cec-47bff666b8a6,retired_soldier_non_exempt,1,explicit_value,original,2025-03-18,false,,1,SRC-HFNU-2025-ZC,"{""asset_id"":""ASSET-HFNU-2025-ZC-PDF"",""page"":2,""row_key"":""制药工程"",""section"":""招生专业计划""}"
PLAN-76c01b3e-75a4-5dfa-a94b-a415ba4284ca,OFF-70426cfa-cb5f-5ebf-9cec-47bff666b8a6,registered_poor_family,3,explicit_value,original,2025-03-18,false,,3,SRC-HFNU-2025-ZC,"{""asset_id"":""ASSET-HFNU-2025-ZC-PDF"",""page"":2,""row_key"":""制药工程"",""section"":""招生专业计划""}"
PLAN-ed5b22c3-cced-52c7-ab00-dc26cca59cfa,OFF-d70fe871-a472-57c0-b4d0-ced8d3f3a94d,total,50,explicit_value,original,2025-03-18,false,,50,SRC-HFNU-2025-ZC,"{""asset_id"":""ASSET-HFNU-2025-ZC-PDF"",""page"":1,""row_key"":""动画"",""section"":""招生专业计划""}"
PLAN-a6481119-78e8-5690-8d66-60446084cac3,OFF-d70fe871-a472-57c0-b4d0-ced8d3f3a94d,retired_soldier_culture_exam_exempt,4,explicit_value,original,2025-03-18,false,,4,SRC-HFNU-2025-ZC,"{""asset_id"":""ASSET-HFNU-2025-ZC-PDF"",""page"":1,""row_key"":""动画"",""section"":""招生专业计划""}"
PLAN-622decc1-e19d-597d-af6c-2b678290f5ef,OFF-d70fe871-a472-57c0-b4d0-ced8d3f3a94d,retired_soldier_non_exempt,1,explicit_value,original,2025-03-18,false,,1,SRC-HFNU-2025-ZC,"{""asset_id"":""ASSET-HFNU-2025-ZC-PDF"",""page"":1,""row_key"":""动画"",""section"":""招生专业计划""}"
PLAN-6096b909-0d73-5ef4-9206-61a9402c0bd0,OFF-d70fe871-a472-57c0-b4d0-ced8d3f3a94d,registered_poor_family,4,explicit_value,original,2025-03-18,false,,4,SRC-HFNU-2025-ZC,"{""asset_id"":""ASSET-HFNU-2025-ZC-PDF"",""page"":1,""row_key"":""动画"",""section"":""招生专业计划""}"
PLAN-c06c6f81-c6af-5fb6-b668-fc566d610077,OFF-eb901ade-1582-59ed-b662-5fa35151aea8,total,100,explicit_value,original,2025-03-18,false,,100,SRC-HFNU-2025-ZC,"{""asset_id"":""ASSET-HFNU-2025-ZC-PDF"",""page"":1,""row_key"":""化学工程与工艺"",""section"":""招生专业计划""}"
PLAN-78dbaf03-3d00-57d9-b0b6-d04857b7efa7,OFF-eb901ade-1582-59ed-b662-5fa35151aea8,retired_soldier_culture_exam_exempt,8,explicit_value,original,2025-03-18,false,,8,SRC-HFNU-2025-ZC,"{""asset_id"":""ASSET-HFNU-2025-ZC-PDF"",""page"":1,""row_key"":""化学工程与工艺"",""section"":""招生专业计划""}"
