path,sha256,size_bytes,mode
anhui_zsb_data/raw_acquisition/provincial/2026/2026_安徽专升本报名操作指引.htm,e19c08f3b4adb2a83d7a4cf542627f2b6ab06a532c4046b663997fcbc410f4b8,37891,0o444
anhui_zsb_data/raw_acquisition/provincial/2026/2026_招生章程汇总表.html,60a6ad9ed7ec6c34cc29b87a09420ee6e409f8c4b7a9c3d447607ca269dd1aba,5433,0o444
anhui_zsb_data/raw_acquisition/provincial/exam_syllabus/公共课考试说明_page.htm,d6ceb406f1a1c56ec5e01c523099b7105fe17c2fd514c13e1fd7a5a137109bbb,9109,0o444
anhui_zsb_data/raw_acquisition/provincial/exam_syllabus/公共课考试说明_结构.json,fd40729cae7442119fd86ce0e38436fc347e6df311293fceb8cc9c80627353c5,828,0o444
anhui_zsb_data/raw_acquisition/provincial/exam_syllabus/安徽省专升本公共课考试说明.pdf,0c0278f8dfdc51287f3741c2c874d54e40bd02ff95de692a198c136a5d897653,408708,0o444
anhui_zsb_data/raw_acquisition/provincial/score_lines/2025年300-400分专业和院校.html,88eca97713ecf5a5e1bf6dd7b3786916ee4f1fd9229bdaeb4d3baa37b2272f87,24193,0o444
anhui_zsb_data/raw_acquisition/provincial/score_lines/2025年各分段最低录取分数线.html,2729fbee38c5f7711ac65fe7d1d5e1c39391643f43d9ea2428379e085a7fb7fd,57382,0o444
anhui_zsb_data/raw_acquisition/provincial/score_lines/2025年各校专业课录取要求.json,74b9616c041a1bd1df847c77368363181c389d6d44f2c61f52edfe60a94e1964,3311,0o444
anhui_zsb_data/raw_acquisition/provincial/score_lines/2025年各院校录取分数线.json,bd71d373c902bf9c8731ac27a726f548eb80cf2e9a1d6468b283ac7a62320b1e,3757,0o444
anhui_zsb_data/raw_acquisition/provincial/score_lines/公共课合格线_2024_2026.json,4daaaadee7a477a27deb370d9f9088492bff2e207c8aadf87008d67f98d205b1,751,0o444
anhui_zsb_data/raw_acquisition/provincial/score_lines/学前教育专业历年分数线.json,51221c77dc1637dbcbf6bf937aedf98bb83a360c507b6d0d3932e3c042eaa43d,999,0o444
anhui_zsb_data/raw_acquisition/provincial/score_lines/英语专业历年分数线.json,b293fb6d2fcbf3dea51aca98d7bcdd5f398bd44218ff087a9b3ad9bdbb17f419,2120,0o444
anhui_zsb_data/raw_acquisition/provincial/score_lines/计算机科学与技术历年分数线.json,a61c8fe10805ef9afe580d98e3b5fab9f84c4f974ccbe8640ff91210f1834f31,1079,0o444
anhui_zsb_data/raw_acquisition/provincial/statistics/2024/2024年安徽专升本招生计划汇总.pdf,33fdcf1d4da8fe22a86dc4dbfbfc9c9c71fc1a8a80e560e84c0af5fc37f6f6ca,3052533,0o444
anhui_zsb_data/raw_acquisition/provincial/statistics/2024年各院校录取率.html,1e093c2e99438a3fb5dccfc57cdc305feb98da31c508f284f5e01b134ffd01e2,60619,0o444
anhui_zsb_data/raw_acquisition/provincial/statistics/2024年招生计划汇总.json,128cfc0cf31d6ca5f640d6e7b84d40916c99f0d1d6123f610842ccdce66d0db6,2540,0o444
anhui_zsb_data/raw_acquisition/provincial/statistics/2024年民办院校录取率.json,ffbfd7cf6fabcaf09a685586e8b94ae93767ff332aae19eef0a1487fa3164dfd,1746,0o444
anhui_zsb_data/raw_acquisition/provincial/statistics/2025年各院校报录比.csv,9640a0d8c5bd22a5586892a0c37254682d03a1c994b8a2a6ffd5eaf7275d0c81,1582,0o444
anhui_zsb_data/raw_acquisition/provincial/statistics/2025年各院校报录比.html,6def0df7c47cae97aac4e78bbcbc5644d639e22cd5aca31e4c93e811a7b54174,25477,0o444
anhui_zsb_data/raw_acquisition/provincial/statistics/2025年各院校报录比.json,1b14ae0d14a2050888230cf9e03e4cfc1f96871eebd9def791e158facc9dc02a,5469,0o444
anhui_zsb_data/raw_acquisition/provincial/statistics/2026年公办院校报录比.html,ee1fac34089be8699dc07ae8bf46c09da4ccfc302da48daf1c84b8e9319774bd,7022,0o444
anhui_zsb_data/raw_acquisition/provincial/statistics/2026年竞争比例分析.html,f24428181ceeda129f4f4a868fd210ca46981ba1f2651614c77df1ba9a63fcb6,61896,0o444
anhui_zsb_data/raw_acquisition/provincial/statistics/2026年调剂信息.json,96eb0b12402df3b83733554fd0d6a3374d01f043046f6e884743f7ab1f20fce5,1327,0o444
anhui_zsb_data/raw_acquisition/provincial/statistics/全省总体统计_2024_2026.json,827d1d9d64ae0307cf5ced8de7f1a513e40f161749eae7d20c4c92a659777ded,683,0o444
anhui_zsb_data/raw_acquisition/provincial/statistics/公办院校招生计划变化_2024vs2025.json,d93299d0a2b2ca6e58f5057e339cfa3e67c80199820d42692bd617b8271ce2bb,2099,0o444
anhui_zsb_data/raw_acquisition/reports/acquisition_summary_final.md,54359fc0c9a0defa15108b560b5bf7ee2ba9e8cf6cad1fb6be7bd9d16d7dd70a,7249,0o444
anhui_zsb_data/raw_acquisition/reports/acquisition_summary_phase1.md,9ae9c9d24c98a40129eef4229fad70d38763b704d042150f28d46d2010dee130,2849,0o444
anhui_zsb_data/raw_acquisition/reports/最终综合报告.md,568f5c1f91e46f3068c314b71aab0f5e088df5857c8f234f2f8fbc3f6559978a,13953,0o444
