record_id,original_path,evidence_path,sha256,size_bytes,status
LOCAL-b111b35f509142e4,anhui_zsb_data/raw_acquisition/provincial/score_lines/计算机科学与技术历年分数线.json,anhui_zsb_data/evidence/local_reconciliation/provincial/cross_year/admission_min_score/DOC-ANHUI-PROV-cross_year-admission_min_score-local-a61c8fe10805-b111b35f.json,a61c8fe10805ef9afe580d98e3b5fab9f84c4f974ccbe8640ff91210f1834f31,1079,copied_local_only
LOCAL-1dc00a4d183a85e6,anhui_zsb_data/raw_acquisition/provincial/statistics/2024/2024年安徽专升本招生计划汇总.pdf,anhui_zsb_data/evidence/local_reconciliation/provincial/2024/enrollment_plan/DOC-ANHUI-PROV-2024-enrollment_plan-local-33fdcf1d4da8-1dc00a4d.pdf,33fdcf1d4da8fe22a86dc4dbfbfc9c9c71fc1a8a80e560e84c0af5fc37f6f6ca,3052533,copied_local_only
LOCAL-4d171a27eda2e589,anhui_zsb_data/raw_acquisition/provincial/statistics/2024年各院校录取率.html,anhui_zsb_data/evidence/local_reconciliation/provincial/2024/application_statistics/DOC-ANHUI-PROV-2024-application_statistics-local-1e093c2e9943-4d171a27.html,1e093c2e99438a3fb5dccfc57cdc305feb98da31c508f284f5e01b134ffd01e2,60619,copied_local_only
LOCAL-05f311651fcde32c,anhui_zsb_data/raw_acquisition/provincial/statistics/2024年招生计划汇总.json,anhui_zsb_data/evidence/local_reconciliation/provincial/2024/enrollment_plan/DOC-ANHUI-PROV-2024-enrollment_plan-local-128cfc0cf31d-05f31165.json,128cfc0cf31d6ca5f640d6e7b84d40916c99f0d1d6123f610842ccdce66d0db6,2540,copied_local_only
LOCAL-6d22c712d4f640ad,anhui_zsb_data/raw_acquisition/provincial/statistics/2024年民办院校录取率.json,anhui_zsb_data/evidence/local_reconciliation/provincial/2024/application_statistics/DOC-ANHUI-PROV-2024-application_statistics-local-ffbfd7cf6fab-6d22c712.json,ffbfd7cf6fabcaf09a685586e8b94ae93767ff332aae19eef0a1487fa3164dfd,1746,copied_local_only
LOCAL-7bef75dd4ed0dcc7,anhui_zsb_data/raw_acquisition/provincial/statistics/2025年各院校报录比.csv,anhui_zsb_data/evidence/local_reconciliation/provincial/2025/application_statistics/DOC-ANHUI-PROV-2025-application_statistics-local-9640a0d8c5bd-7bef75dd.csv,9640a0d8c5bd22a5586892a0c37254682d03a1c994b8a2a6ffd5eaf7275d0c81,1582,copied_local_only
LOCAL-f25d66cd021a2ae8,anhui_zsb_data/raw_acquisition/provincial/statistics/2025年各院校报录比.html,anhui_zsb_data/evidence/local_reconciliation/provincial/2025/application_statistics/DOC-ANHUI-PROV-2025-application_statistics-local-6def0df7c47c-f25d66cd.html,6def0df7c47cae97aac4e78bbcbc5644d639e22cd5aca31e4c93e811a7b54174,25477,copied_local_only
LOCAL-4dd9aadf4a4234ad,anhui_zsb_data/raw_acquisition/provincial/statistics/2025年各院校报录比.json,anhui_zsb_data/evidence/local_reconciliation/provincial/2025/application_statistics/DOC-ANHUI-PROV-2025-application_statistics-local-1b14ae0d14a2-4dd9aadf.json,1b14ae0d14a2050888230cf9e03e4cfc1f96871eebd9def791e158facc9dc02a,5469,copied_local_only
LOCAL-249b566486f971b5,anhui_zsb_data/raw_acquisition/provincial/statistics/2026年公办院校报录比.html,anhui_zsb_data/evidence/local_reconciliation/provincial/2026/application_statistics/DOC-ANHUI-PROV-2026-application_statistics-local-ee1fac34089b-249b5664.html,ee1fac34089be8699dc07ae8bf46c09da4ccfc302da48daf1c84b8e9319774bd,7022,copied_local_only
LOCAL-6f31a25bf6c29219,anhui_zsb_data/raw_acquisition/provincial/statistics/2026年竞争比例分析.html,anhui_zsb_data/evidence/local_reconciliation/provincial/2026/application_statistics/DOC-ANHUI-PROV-2026-application_statistics-local-f24428181cee-6f31a25b.html,f24428181ceeda129f4f4a868fd210ca46981ba1f2651614c77df1ba9a63fcb6,61896,copied_local_only
LOCAL-d67c597321ebaeda,anhui_zsb_data/raw_acquisition/provincial/statistics/2026年调剂信息.json,anhui_zsb_data/evidence/local_reconciliation/provincial/2026/adjustment/DOC-ANHUI-PROV-2026-adjustment-local-96eb0b12402d-d67c5973.json,96eb0b12402df3b83733554fd0d6a3374d01f043046f6e884743f7ab1f20fce5,1327,copied_local_only
LOCAL-41b732c19f2261ee,anhui_zsb_data/raw_acquisition/provincial/statistics/全省总体统计_2024_2026.json,anhui_zsb_data/evidence/local_reconciliation/provincial/cross_year/application_statistics/DOC-ANHUI-PROV-cross_year-application_statistics-local-827d1d9d64ae-41b732c1.json,827d1d9d64ae0307cf5ced8de7f1a513e40f161749eae7d20c4c92a659777ded,683,copied_local_only
LOCAL-1f120a3e8a351b75,anhui_zsb_data/raw_acquisition/provincial/statistics/公办院校招生计划变化_2024vs2025.json,anhui_zsb_data/evidence/local_reconciliation/provincial/cross_year/enrollment_plan/DOC-ANHUI-PROV-cross_year-enrollment_plan-local-d93299d0a2b2-1f120a3e.json,d93299d0a2b2ca6e58f5057e339cfa3e67c80199820d42692bd617b8271ce2bb,2099,copied_local_only
